geonameid;asciiname;latitude;longitude;population;timezone
3073668;Klasterec nad Ohri;50.3886;13.18342;15040;Europe/Prague
3073699;Kladno;50.14734;14.10285;70003;Europe/Prague
3073789;Karvina;49.854;18.54169;63677;Europe/Prague
3073803;Karlovy Vary;50.23271;12.87117;51807;Europe/Prague
3074020;Kadan;50.38333;13.26667;18759;Europe/Prague
3074110;Jirkov;50.49979;13.44769;21056;Europe/Prague
3074149;Jindrichuv Hradec;49.14404;15.00301;22812;Europe/Prague
3074199;Jihlava;49.3961;15.59124;50100;Europe/Prague
3074204;Jicin;50.43723;15.35162;16328;Europe/Prague
3074603;Jablonec nad Nisou;50.72431;15.17108;44878;Europe/Prague
3074893;Hranice;49.54796;17.73469;19582;Europe/Prague
3074967;Hradec Kralove;50.20923;15.83277;95195;Europe/Prague
3075654;Hodonin;48.84893;17.13244;26345;Europe/Prague
3075919;Havlickuv Brod;49.60785;15.58069;24356;Europe/Prague
3075921;Havirov;49.77984;18.43688;82768;Europe/Prague
3076127;Frydek-Mistek;49.68333;18.35;59416;Europe/Prague
3077244;Decin;50.78215;14.21478;52058;Europe/Prague
3077539;Chrudim;49.95109;15.79558;23630;Europe/Prague
3077685;Chomutov;50.46048;13.41779;50251;Europe/Prague
3077835;Cheb;50.07963;12.37392;33242;Europe/Prague
3077882;Cesky Tesin;49.74613;18.62613;25750;Europe/Prague
3077916;Ceske Budejovice;48.97447;14.47434;96053;Europe/Prague
3077920;Ceska Trebova;49.90436;16.44413;16655;Europe/Prague
3077929;Ceska Lipa;50.68551;14.53764;38841;Europe/Prague
3078545;Bruntal;49.98844;17.4647;17686;Europe/Prague
3078610;Brno;49.19522;16.60796;369559;Europe/Prague
3078773;Breclav;48.75897;16.88203;25789;Europe/Prague
3078833;Branik;50.03597;14.41235;18740;Europe/Prague
3078837;Brandys nad Labem-Stara Boleslav;50.18709;14.66326;15398;Europe/Prague
3079129;Bohumin;49.90411;18.35755;23075;Europe/Prague
3079273;Blansko;49.36304;16.64446;20384;Europe/Prague
3079346;Bilina Kyselka;50.55;13.76667;15697;Europe/Prague
3079348;Bilina;50.54854;13.77535;15738;Europe/Prague
3079467;Beroun;49.96382;14.072;17550;Europe/Prague
3079508;Benesov;49.78162;14.68697;16257;Europe/Prague
6269470;Cerny Most;50.10475;14.57974;21500;Europe/Prague
2803560;Zwickau;50.72724;12.48839;98796;Europe/Berlin
2803620;Zweibruecken;49.24686;7.36977;35221;Europe/Berlin
2803723;Zulpich;50.69447;6.65414;20208;Europe/Berlin
2803870;Zossen;52.216;13.44909;17138;Europe/Berlin
2804008;Zittau;50.89772;14.80764;25785;Europe/Berlin
2804034;Zirndorf;49.4424;10.95414;25734;Europe/Berlin
2804748;Zerbst;51.9662;12.08517;15680;Europe/Berlin
2804922;Zeitz;51.04962;12.1369;29469;Europe/Berlin
2805059;Zehlendorf Bezirk;52.43333;13.25;58469;Europe/Berlin
2805385;Xanten;51.65877;6.45297;21587;Europe/Berlin
2805597;Wurzen;51.3707;12.73939;15233;Europe/Berlin
2805615;Wuerzburg;49.79391;9.95121;133731;Europe/Berlin
2805644;Wuerselen;50.81809;6.1347;37074;Europe/Berlin
2805753;Wuppertal;51.27027;7.16755;360797;Europe/Berlin
2805761;Wunstorf;52.42377;9.43585;42080;Europe/Berlin
2805910;Wuelfrath;51.28195;7.03821;22355;Europe/Berlin
2806081;Woerth am Rhein;49.04888;8.25959;17272;Europe/Berlin
2806142;Worms;49.63278;8.35916;81099;Europe/Berlin
2806654;Wolfsburg;52.42452;10.7815;123064;Europe/Berlin
2806768;Wolfratshausen;47.91289;11.42166;17191;Europe/Berlin
2806914;Wolfenbuettel;52.16442;10.54095;54740;Europe/Berlin
2806919;Wolfen;51.66122;12.26873;25251;Europe/Berlin
2807184;Witzenhausen;51.34103;9.8554;16055;Europe/Berlin
2807201;Wittstock;53.16118;12.48287;17361;Europe/Berlin
2807218;Wittmund;53.57674;7.77839;21355;Europe/Berlin
2807240;Wittlich;49.98596;6.89308;17887;Europe/Berlin
2807344;Wittenberge;53.00543;11.75032;20171;Europe/Berlin
2807360;Wittenau;52.59319;13.32127;29054;Europe/Berlin
2807363;Witten;51.44362;7.35258;101247;Europe/Berlin
2807465;Wismar;53.89314;11.45286;45255;Europe/Berlin
2807594;Wipperfuerth;51.1161;7.39865;23723;Europe/Berlin
2807748;Winterhude;53.6;10;51297;Europe/Berlin
2807845;Winsen;53.35753;10.21282;32662;Europe/Berlin
2807872;Winnenden;48.87563;9.39819;27783;Europe/Berlin
2808461;Wilnsdorf;50.81667;8.1;21505;Europe/Berlin
2808473;Wilmersdorf Bezirk;52.48333;13.31667;94113;Europe/Berlin
2808559;Willich;51.26371;6.54734;51843;Europe/Berlin
2808662;Wilhelmstadt;52.52462;13.17707;37624;Europe/Berlin
2808720;Wilhelmshaven;53.52998;8.11253;84393;Europe/Berlin
2808893;Wildeshausen;52.89446;8.43375;18114;Europe/Berlin
2809138;Wiesloch;49.29504;8.69846;25630;Europe/Berlin
2809346;Wiesbaden;50.08258;8.24932;272432;Europe/Berlin
2809517;Wiehl;50.9495;7.55062;26291;Europe/Berlin
2809889;Wetzlar;50.56109;8.50495;52656;Europe/Berlin
2809984;Wetter (Ruhr);51.38747;7.39277;29146;Europe/Berlin
2810188;Westerstede;53.25682;7.92737;21902;Europe/Berlin
2810538;Westend;52.51708;13.27636;38501;Europe/Berlin
2810612;Wesseling;50.82709;6.9747;35665;Europe/Berlin
2810678;Wesel;51.6669;6.62037;61685;Europe/Berlin
2810716;Wertheim;49.759;9.50852;24869;Europe/Berlin
2810808;Wernigerode;51.83652;10.78216;34463;Europe/Berlin
2810833;Werne;51.66446;7.63421;30810;Europe/Berlin
2810855;Wermelskirchen;51.1397;7.21583;36816;Europe/Berlin
2810878;Werl;51.55493;7.91403;32149;Europe/Berlin
2810919;Werdohl;51.26011;7.76608;20366;Europe/Berlin
2810945;Werder;52.37874;12.934;22384;Europe/Berlin
2810969;Werdau;50.73604;12.37534;24424;Europe/Berlin
2811204;Wendlingen am Neckar;48.67124;9.37632;15728;Europe/Berlin
2811278;Wenden;50.96667;7.86667;19924;Europe/Berlin
2811292;Wendelstein;49.3523;11.15069;16220;Europe/Berlin
2811644;Weiterstadt;49.9039;8.58874;24253;Europe/Berlin
2811698;Weisswasser;51.50403;14.64017;22099;Europe/Berlin
2811899;Weissenfels;51.20148;11.96843;29792;Europe/Berlin
2811909;Weissenburg in Bayern;49.03095;10.97221;17801;Europe/Berlin
2812145;Weinstadt-Endersbach;48.81311;9.36387;26166;Europe/Berlin
2812174;Weinheim;49.54887;8.66697;43325;Europe/Berlin
2812204;Weingarten;47.81009;9.63863;23802;Europe/Berlin
2812482;Weimar;50.9803;11.32903;64727;Europe/Berlin
2812515;Weilheim;47.84147;11.15484;21401;Europe/Berlin
2812522;Weilerswist;50.76667;6.83333;16321;Europe/Berlin
2812625;Weil der Stadt;48.74953;8.87176;19338;Europe/Berlin
2812636;Weil am Rhein;47.59331;7.62082;29548;Europe/Berlin
2813040;Weiden;49.67682;12.15613;42550;Europe/Berlin
2813187;Weissensee;52.55632;13.46649;47693;Europe/Berlin
2813390;Wegberg;51.14221;6.28436;29622;Europe/Berlin
2813433;Weener;53.16332;7.35052;15718;Europe/Berlin
2813464;Wedel;53.58374;9.69835;31995;Europe/Berlin
2813472;Wedding Bezirk;52.54734;13.35594;78290;Europe/Berlin
2813786;Wassenberg;51.10009;6.15484;16641;Europe/Berlin
2814005;Warstein;51.44488;8.34851;28532;Europe/Berlin
2814127;Warendorf;51.95109;7.98756;38707;Europe/Berlin
2814131;Waren;53.5204;12.67985;21470;Europe/Berlin
2814146;Wardenburg;53.06667;8.2;16019;Europe/Berlin
2814153;Warburg;51.49011;9.14641;24317;Europe/Berlin
2814270;Wangen im Allgau;47.6895;9.83247;27045;Europe/Berlin
2814305;Wandlitz;52.74196;13.45799;19888;Europe/Berlin
2814362;Waltrop;51.62125;7.40238;30220;Europe/Berlin
2814462;Walsrode;52.86147;9.5926;24448;Europe/Berlin
2814632;Wallenhorst;52.35;8.01667;24201;Europe/Berlin
2814791;Waldshut-Tiengen;47.62323;8.21717;22404;Europe/Berlin
2814874;Waldkraiburg;48.20854;12.39893;24676;Europe/Berlin
2814883;Waldkirch;48.09585;7.96371;20155;Europe/Berlin
2815137;Waldbroel;50.87576;7.61688;19533;Europe/Berlin
2815330;Waiblingen;48.83241;9.31641;52945;Europe/Berlin
2815487;Waghausel;49.24991;8.51257;20178;Europe/Berlin
2815559;Wadgassen;49.26667;6.78333;18464;Europe/Berlin
2815565;Wadern;49.54122;6.88774;17282;Europe/Berlin
2815678;Wachtberg;50.63333;7.1;20032;Europe/Berlin
2815824;Vreden;52.03792;6.828;22412;Europe/Berlin
2816630;Voelklingen;49.25162;6.85873;41132;Europe/Berlin
2817065;Voerde;51.59703;6.6863;38759;Europe/Berlin
2817105;Vlotho;52.1653;8.85996;20214;Europe/Berlin
2817202;Vilshofen;48.62695;13.19222;16695;Europe/Berlin
2817220;Villingen-Schwenningen;48.06226;8.49358;81770;Europe/Berlin
2817311;Viersen;51.25435;6.39441;76153;Europe/Berlin
2817324;Viernheim;49.54033;8.5782;32620;Europe/Berlin
2817537;Versmold;52.04009;8.15272;20996;Europe/Berlin
2817576;Verl;51.88333;8.51667;24002;Europe/Berlin
2817599;Verden;52.92343;9.23491;26924;Europe/Berlin
2817724;Velbert;51.33537;7.04348;87669;Europe/Berlin
2817812;Vechta;52.72632;8.28598;29729;Europe/Berlin
2817813;Vechelde;52.26038;10.36491;16219;Europe/Berlin
2817818;Vaterstetten;48.10537;11.76825;21007;Europe/Berlin
2817873;Varel;53.39693;8.13621;25212;Europe/Berlin
2817927;Vaihingen an der Enz;48.93563;8.96045;28867;Europe/Berlin
2818067;Uetersen;53.68769;9.66394;17921;Europe/Berlin
2818094;Uslar;51.6569;9.63501;15951;Europe/Berlin
2818766;Unterschleissheim;48.28038;11.57684;25567;Europe/Berlin
2819465;Unterhaching;48.06598;11.61564;20852;Europe/Berlin
2819974;Unterkrozingen;47.91933;7.69045;15908;Europe/Berlin
2820087;Unna;51.53795;7.68969;66734;Europe/Berlin
2820256;Ulm;48.39841;9.99155;120451;Europe/Berlin
2820456;Uelzen;52.96572;10.56111;34996;Europe/Berlin
2820577;Uberlingen;47.76977;9.17136;21507;Europe/Berlin
2820621;Ubach-Palenberg;50.93333;6.11667;25544;Europe/Berlin
2820693;Tuttlingen;47.98464;8.8177;34847;Europe/Berlin
2820860;Tuebingen;48.52266;9.05222;83416;Europe/Berlin
2820973;Trossingen;48.07667;8.64409;15040;Europe/Berlin
2821029;Troisdorf;50.80901;7.14968;74749;Europe/Berlin
2821164;Trier;49.75565;6.63935;100129;Europe/Berlin
2821515;Traunstein;47.86825;12.64335;18422;Europe/Berlin
2821517;Traunreut;47.96269;12.59231;21244;Europe/Berlin
2821807;Torgau;51.56016;12.99617;18746;Europe/Berlin
2821899;Toenisvorst;51.32092;6.49412;30296;Europe/Berlin
2823368;Tettnang;47.66857;9.59132;18135;Europe/Berlin
2823533;Templin;53.11865;13.5022;17634;Europe/Berlin
2823538;Tempelhof Bezirk;52.46667;13.4;56669;Europe/Berlin
2823567;Teltow;52.4031;13.26014;19530;Europe/Berlin
2823590;Telgte;51.97995;7.78293;19389;Europe/Berlin
2823708;Tegel;52.57601;13.29389;34287;Europe/Berlin
2823799;Taunusstein;50.14993;8.15206;29501;Europe/Berlin
2823812;Taufkirchen;48.0486;11.61701;17791;Europe/Berlin
2824461;Syke;52.91345;8.82209;24274;Europe/Berlin
2824655;Sundern;51.3281;8.00369;29609;Europe/Berlin
2824801;Sulzbach-Rosenberg;49.50126;11.74598;20780;Europe/Berlin
2824841;Sulzbach;49.29882;7.05696;18364;Europe/Berlin
2824948;Suhl;50.60911;10.69401;43509;Europe/Berlin
2825297;Stuttgart;48.78232;9.17702;589793;Europe/Berlin
2825422;Stuhr;53.03333;8.75;32507;Europe/Berlin
2826082;Strausberg;52.57859;13.88741;26649;Europe/Berlin
2826099;Straubing;48.88126;12.57385;44580;Europe/Berlin
2826287;Stralsund;54.30911;13.0818;58976;Europe/Berlin
2826304;Straelen;51.4419;6.26639;15325;Europe/Berlin
2826595;Stolberg;50.77368;6.22595;58874;Europe/Berlin
2826861;Stockelsdorf;53.8922;10.64713;16562;Europe/Berlin
2826909;Stockach;47.85105;9.0091;16844;Europe/Berlin
2827479;Stendal;52.6069;11.85867;37722;Europe/Berlin
2827552;Stellingen;53.5922;9.9287;23472;Europe/Berlin
2828050;Steinhagen;52;8.4;19869;Europe/Berlin
2828105;Steinfurt;52.15045;7.33664;34601;Europe/Berlin
2828994;Steilshoop;53.61028;10.05917;19343;Europe/Berlin
2829109;Steglitz Bezirk;52.45606;13.332;72464;Europe/Berlin
2829422;Stassfurt;51.85186;11.58508;22960;Europe/Berlin
2829457;Starnberg;48.00193;11.34416;23086;Europe/Berlin
2829758;Stadtlohn;51.99399;6.91918;20602;Europe/Berlin
2829777;Stadthagen;52.32333;9.20311;23076;Europe/Berlin
2829804;Stadtallendorf;50.82261;9.01294;21720;Europe/Berlin
2829901;Stade;53.59337;9.47629;45634;Europe/Berlin
2829962;Staaken;52.53661;13.15057;42566;Europe/Berlin
2829998;Sprockhoevel;51.34669;7.24343;26400;Europe/Berlin
2830035;Springe;52.20845;9.55416;29828;Europe/Berlin
2830582;Speyer;49.32083;8.43111;50343;Europe/Berlin
2830637;Spenge;52.14021;8.48475;15625;Europe/Berlin
2831088;Sonthofen;47.51821;10.28262;21285;Europe/Berlin
2831250;Sonneberg;50.3592;11.17463;23908;Europe/Berlin
2831276;Sondershausen;51.36973;10.87011;21802;Europe/Berlin
2831403;Soemmerda;51.15914;11.11524;20853;Europe/Berlin
2831486;Soltau;52.98638;9.84338;21945;Europe/Berlin
2831580;Solingen;51.17343;7.0845;164359;Europe/Berlin
2831708;Soest;51.57558;8.10619;48037;Europe/Berlin
2831852;Sinzig;50.54384;7.24639;17880;Europe/Berlin
2831872;Sinsheim;49.2529;8.87867;35219;Europe/Berlin
2831924;Singen;47.75935;8.8403;45696;Europe/Berlin
2831948;Sindelfingen;48.7;9.01667;61311;Europe/Berlin
2832023;Simmerath;50.6;6.3;15646;Europe/Berlin
2832232;Sigmaringen;48.08829;9.23033;16592;Europe/Berlin
2832495;Siegen;50.87481;8.02431;107242;Europe/Berlin
2832521;Siegburg;50.80019;7.20769;39135;Europe/Berlin
2833073;Senftenberg;51.52517;14.00164;28988;Europe/Berlin
2833079;Senden;51.85;7.5;20363;Europe/Berlin
2833080;Senden;48.32441;10.04442;22275;Europe/Berlin
2833170;Selm;51.69689;7.46809;27540;Europe/Berlin
2833242;Seligenstadt;50.0432;8.97394;19569;Europe/Berlin
2833296;Selb;50.17058;12.13054;17132;Europe/Berlin
2833475;Sehnde;52.31394;9.9682;23060;Europe/Berlin
2833564;Seevetal;53.4;9.96667;41266;Europe/Berlin
2833592;Seesen;51.89095;10.17847;21909;Europe/Berlin
2833641;Seelze;52.39635;9.59727;32899;Europe/Berlin
2834240;Schwetzingen;49.38217;8.5823;22593;Europe/Berlin
2834265;Schwerte;51.44387;7.5675;50399;Europe/Berlin
2834282;Schwerin;53.62937;11.41316;96641;Europe/Berlin
2834372;Schwelm;51.28635;7.29388;30235;Europe/Berlin
2834498;Schweinfurt;50.04937;10.22175;54012;Europe/Berlin
2834629;Schwedt (Oder);53.05963;14.28154;38001;Europe/Berlin
2834978;Schwarzenberg;50.53791;12.78522;18523;Europe/Berlin
2835260;Schwanewede;53.23333;8.6;20015;Europe/Berlin
2835297;Schwandorf in Bayern;49.32534;12.1098;28235;Europe/Berlin
2835342;Schwalmtal;51.21667;6.26667;19435;Europe/Berlin
2835345;Schwalmstadt;50.93333;9.21667;19279;Europe/Berlin
2835382;Schwalbach;49.3;6.81667;18708;Europe/Berlin
2835481;Schwaebisch Hall;49.11127;9.73908;36543;Europe/Berlin
2835482;Schwabisch Gmund;48.79947;9.79809;61338;Europe/Berlin
2835537;Schwabach;49.33047;11.02346;38554;Europe/Berlin
2836084;Schrobenhausen;48.56067;11.26071;16143;Europe/Berlin
2836203;Schramberg;48.22399;8.38583;18565;Europe/Berlin
2836282;Schortens;53.53333;7.95;21357;Europe/Berlin
2836320;Schorndorf;48.80537;9.52721;39697;Europe/Berlin
2836413;Schopfheim;47.65105;7.82089;19386;Europe/Berlin
2836788;Schoneberg Bezirk;52.46667;13.35;115976;Europe/Berlin
2836809;Schoenebeck;52.01682;11.7307;34301;Europe/Berlin
2837291;Schneverdingen;53.11685;9.79524;19199;Europe/Berlin
2837470;Schneeberg;50.59465;12.64139;16784;Europe/Berlin
2837954;Schmelz;49.43333;6.85;17596;Europe/Berlin
2838009;Schmargendorf;52.47517;13.29071;20262;Europe/Berlin
2838053;Schmallenberg;51.15473;8.28505;26132;Europe/Berlin
2838059;Schmalkalden;50.72136;10.44386;17710;Europe/Berlin
2838201;Schluechtern;50.34891;9.52532;17260;Europe/Berlin
2838634;Schleswig;54.52156;9.5586;24114;Europe/Berlin
2839050;Schkeuditz;51.39678;12.22141;18487;Europe/Berlin
2839316;Schiffweiler;49.36667;7.13333;15780;Europe/Berlin
2839335;Schifferstadt;49.38417;8.3775;19209;Europe/Berlin
2841125;Saulgau;48.01676;9.50064;17911;Europe/Berlin
2841374;Sasel;53.65385;10.11184;23131;Europe/Berlin
2841386;Sarstedt;52.23495;9.85411;18718;Europe/Berlin
2841463;Sankt Wendel;49.46633;7.16814;26904;Europe/Berlin
2841590;Sankt Ingbert;49.27697;7.11672;38697;Europe/Berlin
2841648;Sankt Augustin;50.77538;7.197;56094;Europe/Berlin
2841693;Sangerhausen;51.47221;11.29533;23347;Europe/Berlin
2842112;Salzwedel;52.85435;11.1525;21058;Europe/Berlin
2842131;Salzkotten;51.6717;8.60092;24561;Europe/Berlin
2842632;Saarlouis;49.31366;6.75154;38333;Europe/Berlin
2842647;Saarbruecken;49.2354;6.98165;181227;Europe/Berlin
2842688;Saalfeld;50.64826;11.36536;28023;Europe/Berlin
2842884;Ruesselsheim;49.98955;8.42251;59730;Europe/Berlin
2843106;Rummelsburg;52.50146;13.4934;20414;Europe/Berlin
2843350;Rudow;52.42407;13.48529;40802;Europe/Berlin
2843355;Rudolstadt;50.72043;11.34046;25476;Europe/Berlin
2843636;Rottweil;48.16783;8.62719;25510;Europe/Berlin
2843729;Rottenburg;48.47629;8.93528;42721;Europe/Berlin
2844265;Roth;49.24762;11.09111;25083;Europe/Berlin
2844437;Rotenburg;53.11125;9.41082;22139;Europe/Berlin
2844588;Rostock;54.0887;12.14049;198293;Europe/Berlin
2844862;Roesrath;50.89559;7.18175;26868;Europe/Berlin
2844988;Rosenheim;47.85637;12.12247;60167;Europe/Berlin
2845222;Ronnenberg;52.31939;9.65544;23416;Europe/Berlin
2846523;Rinteln;52.18604;9.07917;27843;Europe/Berlin
2846843;Rietberg;51.80924;8.42841;28672;Europe/Berlin
2846939;Riesa;51.30777;13.29168;37156;Europe/Berlin
2847033;Riegelsberg;49.3;6.93333;15647;Europe/Berlin
2847524;Ribnitz-Damgarten;54.2422;12.45666;17152;Europe/Berlin
2847639;Rheinfelden (Baden);47.56013;7.78715;32535;Europe/Berlin
2847645;Rheine;52.28509;7.44055;76491;Europe/Berlin
2847662;Rheinberg;51.54649;6.59525;32188;Europe/Berlin
2847666;Rheinbach;50.62562;6.94911;26262;Europe/Berlin
2847689;Rhede;51.83537;6.69602;19140;Europe/Berlin
2847690;Rheda-Wiedenbrueck;51.84967;8.30017;46123;Europe/Berlin
2847736;Reutlingen;48.49144;9.20427;112627;Europe/Berlin
2848175;Renningen;48.76974;8.93871;17442;Europe/Berlin
2848245;Rendsburg;54.30663;9.66313;28323;Europe/Berlin
2848273;Remscheid;51.17983;7.1925;117118;Europe/Berlin
2848335;Remagen;50.57879;7.22703;16280;Europe/Berlin
2848756;Reinickendorf;52.56667;13.33333;75414;Europe/Berlin
2848762;Reinheim;49.82923;8.83572;17841;Europe/Berlin
2848845;Reinbek;53.51703;10.2488;25261;Europe/Berlin
2849156;Reichenbach/Vogtland;50.62279;12.30344;22530;Europe/Berlin
2849483;Regensburg;49.01513;12.10161;129151;Europe/Berlin
2849548;Rees;51.76263;6.39778;22544;Europe/Berlin
2849647;Recklinghausen;51.61379;7.19738;122438;Europe/Berlin
2849802;Ravensburg;47.78198;9.61062;48825;Europe/Berlin
2850174;Ratingen;51.29724;6.84929;91606;Europe/Berlin
2850213;Rathenow;52.60659;12.33696;27115;Europe/Berlin
2850235;Ratekau;53.95;10.73333;15921;Europe/Berlin
2850253;Rastede;53.25;8.2;20046;Europe/Berlin
2850257;Rastatt;48.85851;8.20965;47906;Europe/Berlin
2850887;Rahden;52.43367;8.61263;16140;Europe/Berlin
2850954;Radolfzell am Bodensee;47.74194;8.97098;30096;Europe/Berlin
2850995;Radevormwald;51.20219;7.36027;24100;Europe/Berlin
2851077;Radebeul;51.10654;13.66047;32643;Europe/Berlin
2851079;Radeberg;51.11112;13.91199;18747;Europe/Berlin
2851343;Quickborn;53.72831;9.90934;20410;Europe/Berlin
2851465;Quedlinburg;51.78843;11.15006;22814;Europe/Berlin
2851584;Puettlingen;49.2855;6.88723;21052;Europe/Berlin
2851746;Pulheim;50.99965;6.80632;53762;Europe/Berlin
2851782;Puchheim;48.15;11.35;19357;Europe/Berlin
2852217;Prenzlauer Berg Bezirk;52.53878;13.42443;148878;Europe/Berlin
2852218;Prenzlau;53.31625;13.86261;20899;Europe/Berlin
2852280;Preetz;54.2354;10.27795;15768;Europe/Berlin
2852458;Potsdam;52.39886;13.06566;145292;Europe/Berlin
2852577;Porta Westfalica;52.23779;8.91901;36364;Europe/Berlin
2852673;Poppenbuettel;53.65917;10.08472;22375;Europe/Berlin
2853209;Plettenberg;51.20949;7.87261;28206;Europe/Berlin
2853292;Plauen;50.4973;12.13782;66412;Europe/Berlin
2853572;Pirna;50.95843;13.93702;40322;Europe/Berlin
2853574;Pirmasens;49.20145;7.60529;43582;Europe/Berlin
2853658;Pinneberg;53.66732;9.78936;40577;Europe/Berlin
2853924;Pfungstadt;49.80557;8.60307;25084;Europe/Berlin
2853928;Pfullingen;48.46458;9.22796;18269;Europe/Berlin
2853969;Pforzheim;48.88436;8.69892;119313;Europe/Berlin
2854386;Pfaffenhofen an der Ilm;48.53053;11.505;23192;Europe/Berlin
2854655;Petershagen;52.37513;8.96538;27090;Europe/Berlin
2854923;Penzberg;47.75293;11.377;16079;Europe/Berlin
2855047;Peine;52.31928;10.2352;49953;Europe/Berlin
2855328;Passau;48.5665;13.43122;50560;Europe/Berlin
2855334;Pasing;48.14146;11.45599;35728;Europe/Berlin
