city,city_ascii,lat,lng,iso3,population,continent
Nzeto,Nzeto,-7.2296,12.86,AGO,21059,Africa
Capenda-Camulemba,Capenda-Camulemba,-9.4196,18.43,AGO,80000,Africa
Calulo,Calulo,-9.9996,14.9,AGO,795,Africa
Calucinga,Calucinga,-11.3196,16.2,AGO,531,Africa
Lubango,Lubango,-14.91,13.49,AGO,125632,Africa
Songo,Songo,-7.3496,14.85,AGO,10579,Africa
Camabatela,Camabatela,-8.1896,15.37,AGO,12837,Africa
Cacolo,Cacolo,-10.1496,19.26,AGO,984,Africa
Ambriz,Ambriz,-7.855,13.125,AGO,17000,Africa
Dondo,Dondo,-9.69,14.43,AGO,2353,Africa
Saurimo,Saurimo,-9.6596,20.39,AGO,41316,Africa
Luanda,Luanda,-8.8383,13.2344,AGO,5172900,Africa
Waku Kungo,Waku Kungo,-11.3595,15.12,AGO,12069,Africa
Muconda,Muconda,-10.5996,21.32,AGO,2324,Africa
Quipungo,Quipungo,-14.8295,14.55,AGO,186,Africa
Uíge,Uige,-7.62,15.05,AGO,60008,Africa
Quibala,Quibala,-10.7296,14.98,AGO,8915,Africa
Menongue,Menongue,-14.6666,17.7,AGO,13030,Africa
Sumbe,Sumbe,-11.21,13.85,AGO,33277,Africa
Luau,Luau,-10.7095,22.23,AGO,18465,Africa
Caxito,Caxito,-8.5795,13.66,AGO,28224,Africa
Cazombo,Cazombo,-11.8896,22.9,AGO,298,Africa
Malanje,Malanje,-9.54,16.34,AGO,125856,Africa
Lobito,Lobito,-12.37,13.5412,AGO,207932,Africa
Soyo,Soyo,-6.1296,12.37,AGO,67491,Africa
Kuito,Kuito,-12.38,16.94,AGO,114286,Africa
Cuito Caunavale,Cuito Caunavale,-15.1596,19.17,AGO,149,Africa
Chibemba,Chibemba,-15.7496,14.08,AGO,1502,Africa
Chibia,Chibia,-15.1896,13.69,AGO,1411,Africa
Camacupa,Camacupa,-12.0196,17.47,AGO,19828,Africa
Cubal,Cubal,-13.0396,14.24,AGO,4837,Africa
Namibe,Namibe,-15.19,12.16,AGO,132900,Africa
Tômbua,Tombua,-15.8,11.86,AGO,40000,Africa
Lucapa,Lucapa,-8.4196,20.74,AGO,31041,Africa
Dundo,Dundo,-7.38,20.83,AGO,11985,Africa
San Juan,San Juan,-31.55,-68.52,ARG,447048,South America
Los Blancos,Los Blancos,-23.5996,-62.6,ARG,1145,South America
General Roca,General Roca,-39.02,-67.61,ARG,73212,South America
Ushuaia,Ushuaia,-54.79,-68.31,ARG,58028,South America
Santa Rosa,Santa Rosa,-36.62,-64.3,ARG,111424,South America
28 de Noviembre,28 de Noviembre,-51.65,-72.3,ARG,5300,South America
Comondante Luis Piedrabuena,Comondante Luis Piedrabuena,-49.9745,-68.9035,ARG,410,South America
Río Gallegos,Rio Gallegos,-51.6333,-69.2166,ARG,85700,South America
Santa Fe,Santa Fe,-31.6239,-60.69,ARG,489505,South America
Paraná,Parana,-31.7333,-60.5333,ARG,262295,South America
San Lorenzo,San Lorenzo,-28.12,-58.77,ARG,47626,South America
Salta,Salta,-24.7834,-65.4166,ARG,512686,South America
Darregueira,Darregueira,-37.6996,-63.1666,ARG,3412,South America
Trelew,Trelew,-43.25,-65.33,ARG,93442,South America
Rawson,Rawson,-43.3,-65.1,ARG,26335,South America
La Rioja,La Rioja,-29.41,-66.85,ARG,162620,South America
Villalonga,Villalonga,-39.8829,-62.5833,ARG,2838,South America
Viedma,Viedma,-40.8,-63,ARG,59122,South America
Sunchales,Sunchales,-30.9329,-61.5666,ARG,12655,South America
Río Colorado,Rio Colorado,-38.9666,-64.0833,ARG,11499,South America
Pedro Luro,Pedro Luro,-39.4833,-62.6833,ARG,7100,South America
San Salvador de Jujuy,San Salvador de Jujuy,-24.1833,-65.3,ARG,305891,South America
Resistencia,Resistencia,-27.46,-58.99,ARG,387158,South America
Posadas,Posadas,-27.3578,-55.8851,ARG,357119,South America
Paso Rio Mayo,Paso Rio Mayo,-45.6834,-70.2666,ARG,1825,South America
Venado Tuerto,Venado Tuerto,-33.7496,-61.97,ARG,72340,South America
Corrientes,Corrientes,-27.49,-58.81,ARG,340823,South America
Formosa,Formosa,-26.1728,-58.1828,ARG,221383,South America
Las Lomitas,Las Lomitas,-24.6996,-60.6,ARG,7683,South America
La Plata,La Plata,-34.9096,-57.96,ARG,694253,South America
Mar de Ajó,Mar de Ajo,-36.7162,-56.6766,ARG,13610,South America
Cutral Có,Cutral Co,-38.94,-69.24,ARG,47814,South America
Ingeniero Jacobacci,Ingeniero Jacobacci,-41.3,-69.5833,ARG,5719,South America
Santiago del Estero,Santiago del Estero,-27.7833,-64.2667,ARG,354692,South America
Uspallata,Uspallata,-32.5931,-69.346,ARG,2390,South America
Tucumán,Tucuman,-26.816,-65.2166,ARG,830000,South America
Comallo,Comallo,-41.0333,-70.2666,ARG,741,South America
El Maitén,El Maiten,-42.05,-71.1666,ARG,4269,South America
Mendoza,Mendoza,-32.8833,-68.8166,ARG,893000,South America
Neuquén,Neuquen,-38.95,-68.06,ARG,242092,South America
Córdoba,Cordoba,-31.4,-64.1823,ARG,1452000,South America
Catamarca,Catamarca,-28.47,-65.78,ARG,188812,South America
Villa Rumipal,Villa Rumipal,-32.1833,-64.4833,ARG,1269,South America
San Luis,San Luis,-33.3,-66.35,ARG,432310,South America
Río Tercero,Rio Tercero,-32.1796,-64.12,ARG,53389,South America
Malargüe,Malargue,-35.4661,-69.5833,ARG,11847,South America
Tinogasta,Tinogasta,-28.0666,-67.5666,ARG,587,South America
Rinconada,Rinconada,-22.4329,-66.1666,ARG,6692,South America
Abra Pampa,Abra Pampa,-22.7167,-65.7,ARG,4480,South America
Humahuaca,Humahuaca,-23.2,-65.3499,ARG,11369,South America
Libertador General San Martín,Libertador General San Martin,-23.8195,-64.79,ARG,49267,South America
San Pedro,San Pedro,-24.2196,-64.87,ARG,58430,South America
Susques,Susques,-23.4167,-66.4833,ARG,1093,South America
Choele Choel,Choele Choel,-39.2666,-65.6833,ARG,10000,South America
General Conesa,General Conesa,-40.1,-64.4333,ARG,2958,South America
San Antonio Oeste,San Antonio Oeste,-40.7329,-64.9333,ARG,8492,South America
Sierra Colorado,Sierra Colorado,-40.5829,-67.8,ARG,1522,South America
San Carlos de Bariloche,San Carlos de Bariloche,-41.15,-71.3,ARG,95394,South America
Puerto Madryn,Puerto Madryn,-42.77,-65.04,ARG,64555,South America
Telsen,Telsen,-42.3996,-66.95,ARG,500,South America
Sarmiento,Sarmiento,-45.6,-69.0833,ARG,5185,South America
Alto Rio Sanguer,Alto Rio Sanguer,-45.0333,-70.8333,ARG,1548,South America
Gastre,Gastre,-42.283,-69.2333,ARG,557,South America
Pampa del Infierno,Pampa del Infierno,-26.5166,-61.1666,ARG,2921,South America
Charata,Charata,-27.2163,-61.2,ARG,18297,South America
Presidencia Roque Saenz Pena,Presidencia Roque Saenz Pena,-26.79,-60.45,ARG,81879,South America
Rodeo,Rodeo,-30.2156,-69.14,ARG,701,South America
Mercedes,Mercedes,-33.6896,-65.47,ARG,49345,South America
Villa María,Villa Maria,-32.41,-63.26,ARG,92453,South America
Las Heras,Las Heras,-32.825,-68.8017,ARG,66663,South America
Chilecito,Chilecito,-29.1655,-67.5,ARG,20343,South America
Ingeniero Guillermo N. Juarez,Ingeniero Guillermo N. Juarez,-23.9,-61.85,ARG,6453,South America
Comandante Fontana,Comandante Fontana,-25.3333,-59.6833,ARG,4277,South America
Belen,Belen,-27.6496,-67.0333,ARG,11359,South America
Chumbicha,Chumbicha,-28.8666,-66.2333,ARG,2572,South America
Rio Grande,Rio Grande,-53.7914,-67.699,ARG,31095,South America
Puerto Deseado,Puerto Deseado,-47.75,-65.9,ARG,3305,South America
Perito Moreno,Perito Moreno,-46.6,-70.9334,ARG,3766,South America
Puerto San Julián,Puerto San Julian,-49.3,-67.7167,ARG,2347,South America
Gobernador Gregores,Gobernador Gregores,-48.7666,-70.25,ARG,2519,South America
San Martín,San Martin,-33.07,-68.49,ARG,117399,South America
La Paz,La Paz,-33.4661,-67.55,ARG,4400,South America
Tunuyán,Tunuyan,-33.5662,-69.0167,ARG,22834,South America
San Rafael,San Rafael,-34.6,-68.3333,ARG,109163,South America
General Pico,General Pico,-35.6596,-63.77,ARG,57029,South America
25 de Mayo,25 de Mayo,-37.8,-67.6833,ARG,17430,South America
Victorica,Victorica,-36.2163,-65.45,ARG,4458,South America
Juan José Castelli,Juan Jose Castelli,-25.9495,-60.6166,ARG,9421,South America
Victoria,Victoria,-32.61,-60.18,ARG,25139,South America
Eldorado,Eldorado,-26.2,-54.6,ARG,17365,South America
Trancas,Trancas,-26.2167,-65.2833,ARG,1599,South America
Chepes,Chepes,-31.35,-66.6,ARG,6020,South America
Chamical,Chamical,-30.3496,-66.3167,ARG,8989,South America
San Francisco,San Francisco,-31.43,-62.09,ARG,59062,South America
Concordia,Concordia,-31.3896,-58.03,ARG,145210,South America
El Calafate,El Calafate,-50.3333,-72.3,ARG,8000,South America
Chos Malal,Chos Malal,-37.383,-70.2666,ARG,8556,South America
Las Lajas,Las Lajas,-38.5163,-70.3666,ARG,1218,South America
Zapala,Zapala,-38.9,-70.0667,ARG,19152,South America
Villa Carlos Paz,Villa Carlos Paz,-31.42,-64.5,ARG,69451,South America
Bell Ville,Bell Ville,-32.6,-62.68,ARG,35105,South America
Río Cuarto,Rio Cuarto,-33.13,-64.35,ARG,153757,South America
Villa Ángela,Villa Angela,-27.5833,-60.7167,ARG,30051,South America
Concepción del Uruguay,Concepcion del Uruguay,-32.48,-58.24,ARG,67895,South America
Gualeguaychú,Gualeguaychu,-33.02,-58.52,ARG,78676,South America
Gualeguay,Gualeguay,-33.15,-59.34,ARG,33120,South America
Comodoro Rivadavia,Comodoro Rivadavia,-45.87,-67.5,ARG,140850,South America
Esquel,Esquel,-42.9,-71.3166,ARG,20048,South America
Añatuya,Anatuya,-28.4661,-62.8333,ARG,14133,South America
Dolores,Dolores,-36.33,-57.69,ARG,25190,South America
Chascomús,Chascomus,-35.5662,-58.0166,ARG,21054,South America
Chivilcoy,Chivilcoy,-34.9,-60.04,ARG,54514,South America
Lincoln,Lincoln,-34.88,-61.5399,ARG,24798,South America
Goya,Goya,-29.14,-59.27,ARG,72304,South America
Frias,Frias,-28.6496,-65.15,ARG,13594,South America
Vera,Vera,-29.4662,-60.2166,ARG,9979,South America
Reconquista,Reconquista,-29.1395,-59.65,ARG,90184,South America
Monte Quemado,Monte Quemado,-25.7996,-62.8666,ARG,11387,South America
Campana,Campana,-34.16,-58.96,ARG,81612,South America
Zárate,Zarate,-34.0896,-59.04,ARG,88781,South America
Luján,Lujan,-34.5796,-59.11,ARG,81749,South America
Mercedes,Mercedes,-34.66,-59.44,ARG,52949,South America
San Nicolas,San Nicolas,-33.33,-60.24,ARG,127742,South America
Pergamino,Pergamino,-33.8996,-60.57,ARG,87652,South America
Chacabuco,Chacabuco,-34.65,-60.49,ARG,34587,South America
Junín,Junin,-34.5846,-60.9589,ARG,85007,South America
San Ramón de la Nueva Orán,San Ramon de la Nueva Oran,-23.14,-64.32,ARG,74059,South America
Tartagal,Tartagal,-22.55,-63.81,ARG,60819,South America
Joaquín V. González,Joaquin V. Gonzalez,-25.0833,-64.1834,ARG,13376,South America
General Guemes,General Guemes,-24.6666,-65.05,ARG,19828,South America
Cerrillos,Cerrillos,-24.8996,-65.4833,ARG,11498,South America
Cafayate,Cafayate,-26.0829,-65.9666,ARG,11785,South America
San Antonio de los Cobres,San Antonio de los Cobres,-24.1829,-66.35,ARG,4000,South America
Alta Gracia,Alta Gracia,-31.66,-64.43,ARG,40384,South America
Azul,Azul,-36.7796,-59.87,ARG,53941,South America
Lobos,Lobos,-35.1849,-59.0947,ARG,18278,South America
Veinticinco de Mayo,Veinticinco de Mayo,-35.43,-60.18,ARG,24668,South America
Nueve de Julio,Nueve de Julio,-35.446,-60.89,ARG,34718,South America
Mercedes,Mercedes,-29.1796,-58.08,ARG,30649,South America
Mar del Plata,Mar del Plata,-38,-57.58,ARG,555897,South America
Balcarce,Balcarce,-37.8333,-58.25,ARG,18967,South America
Juarez,Juarez,-37.6655,-59.8,ARG,10609,South America
Coronel Suárez,Coronel Suarez,-37.4666,-61.9166,ARG,27000,South America
Tandil,Tandil,-37.32,-59.15,ARG,104325,South America
Carhué,Carhue,-37.1829,-62.7333,ARG,7190,South America
Olavarría,Olavarria,-36.9,-60.33,ARG,86320,South America
Rafaela,Rafaela,-31.25,-61.5,ARG,88713,South America
San Justo,San Justo,-30.7829,-60.5833,ARG,9607,South America
Rosario,Rosario,-32.9511,-60.6663,ARG,1203000,South America
Villa Constitución,Villa Constitucion,-33.23,-60.35,ARG,44271,South America
Bahía Blanca,Bahia Blanca,-38.74,-62.265,ARG,281536,South America
Punta Alta,Punta Alta,-38.88,-62.08,ARG,57209,South America
Tres Arroyos,Tres Arroyos,-38.37,-60.2699,ARG,47136,South America
Necochea,Necochea,-38.56,-58.75,ARG,80478,South America
Buenos Aires,Buenos Aires,-34.6025,-58.3975,ARG,12795000,South America
Eisenstadt,Eisenstadt,47.8333,16.5333,AUT,13165,Europe
Innsbruck,Innsbruck,47.2804,11.41,AUT,155214,Europe
Bregenz,Bregenz,47.5167,9.7667,AUT,26928,Europe
Salzburg,Salzburg,47.8105,13.04,AUT,206279,Europe
Linz,Linz,48.3192,14.2888,AUT,349161,Europe
Wiener Neustadt,Wiener Neustadt,47.816,16.25,AUT,82762,Europe
Sankt Pölten,Sankt Polten,48.2,15.6333,AUT,,Europe
Graz,Graz,47.0778,15.41,AUT,263234,Europe
Klagenfurt,Klagenfurt,46.6203,14.31,AUT,90610,Europe
Vienna,Vienna,48.2,16.3666,AUT,2400000,Europe
Kingoonya,Kingoonya,-30.8996,135.3,AUS,50,Oceania
Port Denison,Port Denison,-29.2828,114.9166,AUS,1213,Oceania
Cairns,Cairns,-16.8878,145.7633,AUS,154225,Oceania
Kwinana,Kwinana,-32.2394,115.7702,AUS,20086,Oceania
Cranbourne,Cranbourne,-38.0996,145.2834,AUS,460491,Oceania
Port Hedland,Port Hedland,-20.3104,118.606,AUS,14288,Oceania
Port Lincoln,Port Lincoln,-34.7332,135.8666,AUS,13630,Oceania
Port Macquarie,Port Macquarie,-31.445,152.9187,AUS,48547,Oceania
Port Pirie,Port Pirie,-33.1911,137.99,AUS,12506,Oceania
Portland,Portland,-38.34,141.59,AUS,11808,Oceania
Proserpine,Proserpine,-20.4162,148.5835,AUS,3976,Oceania
Busselton,Busselton,-33.6564,115.3487,AUS,10214,Oceania
Byron Bay,Byron Bay,-28.6565,153.6129,AUS,6764,Oceania
Caboolture,Caboolture,-27.083,152.95,AUS,31513,Oceania
Cooma,Cooma,-36.2396,149.12,AUS,6520,Oceania
Streaky Bay,Streaky Bay,-32.8119,134.2149,AUS,1060,Oceania
Sunbury,Sunbury,-37.5696,144.71,AUS,29925,Oceania
Sydney,Sydney,-33.92,151.1852,AUS,4630000,Oceania
Karumba,Karumba,-17.4833,140.8334,AUS,173,Oceania
Esperance,Esperance,-33.8573,121.8889,AUS,7888,Oceania
Exmouth,Exmouth,-21.9311,114.1233,AUS,1085,Oceania
Forbes,Forbes,-33.3896,148.02,AUS,4838,Oceania
Morawa,Morawa,-29.2163,116,AUS,259,Oceania
Moree,Moree,-29.4699,149.8301,AUS,8203,Oceania
Katherine,Katherine,-14.4666,132.2666,AUS,10141,Oceania
Katoomba,Katoomba,-33.7069,150.32,AUS,22076,Oceania
Launceston,Launceston,-41.4498,147.1302,AUS,72458,Oceania
Laverton,Laverton,-28.627,122.404,AUS,316,Oceania
Leeton,Leeton,-34.5449,146.3973,AUS,7299,Oceania
Leonara,Leonara,-28.8815,121.328,AUS,227,Oceania
Seymour,Seymour,-37.0342,145.1273,AUS,3693,Oceania
Singleton,Singleton,-32.5695,151.16,AUS,13813,Oceania
Newcastle,Newcastle,-32.8453,151.815,AUS,1134616,Oceania
Norseman,Norseman,-32.2,121.7666,AUS,1004,Oceania
Batemans Bay,Batemans Bay,-35.6896,150.2073,AUS,10557,Oceania
Bathurst,Bathurst,-33.4196,149.57,AUS,6111,Oceania
Griffith,Griffith,-34.29,146.04,AUS,15455,Oceania
Whyalla,Whyalla,-33.025,137.5614,AUS,22559,Oceania
Wilcannia,Wilcannia,-31.5662,143.3833,AUS,442,Oceania
Katanning,Katanning,-33.6996,117.5501,AUS,3934,Oceania
Bongaree,Bongaree,-27.0787,153.1509,AUS,13649,Oceania
Bordertown,Bordertown,-36.3162,140.7666,AUS,2583,Oceania
Boulia,Boulia,-22.8996,139.9,AUS,600,Oceania
Bourke,Bourke,-30.1,145.9333,AUS,2475,Oceania
Mackay,Mackay,-21.1439,149.15,AUS,75922,Oceania
Southern Cross,Southern Cross,-31.2161,119.3167,AUS,187,Oceania
Tweed Heads,Tweed Heads,-28.1826,153.5466,AUS,33065,Oceania
Ulladulla,Ulladulla,-35.3495,150.47,AUS,9250,Oceania
Victor Harbor,Victor Harbor,-35.5596,138.6173,AUS,7760,Oceania
Andamooka,Andamooka,-30.431,137.1656,AUS,528,Oceania
Hervey Bay,Hervey Bay,-25.2887,152.8409,AUS,25114,Oceania
Gunnedah,Gunnedah,-30.987,150.2623,AUS,7148,Oceania
Gympie,Gympie,-26.1886,152.6709,AUS,11649,Oceania
Halls Creek,Halls Creek,-18.2667,127.7667,AUS,1209,Oceania
Hamilton,Hamilton,-37.7312,142.0234,AUS,8869,Oceania
Winton,Winton,-22.3996,143.0333,AUS,1157,Oceania
Mudgee,Mudgee,-32.5896,149.5801,AUS,5391,Oceania
Ivanhoe,Ivanhoe,-32.8996,144.3,AUS,265,Oceania
Pannawonica,Pannawonica,-21.6366,116.325,AUS,686,Oceania
Dubbo,Dubbo,-32.26,148.5973,AUS,31574,Oceania
Tom Price,Tom Price,-22.6935,117.7931,AUS,2723,Oceania
Parkes,Parkes,-33.1296,148.17,AUS,11137,Oceania
Sale,Sale,-38.1096,147.06,AUS,22486,Oceania
Bendigo,Bendigo,-36.76,144.28,AUS,81657,Oceania
Berri,Berri,-34.2829,140.6,AUS,4716,Oceania
Adelaide,Adelaide,-34.935,138.6,AUS,1145000,Oceania
Adelaide River,Adelaide River,-13.2495,131.1,AUS,237,Oceania
Albany,Albany,-35.0169,117.8916,AUS,26445,Oceania
Burketown,Burketown,-17.7161,139.5666,AUS,200,Oceania
Burnie,Burnie,-41.0666,145.9167,AUS,19972,Oceania
Penola,Penola,-37.383,140.8167,AUS,1514,Oceania
Perth,Perth,-31.955,115.84,AUS,1532000,Oceania
Peterborough,Peterborough,-32.9662,138.8333,AUS,1689,Oceania
Scone,Scone,-32.0796,150.8501,AUS,4624,Oceania
Scottsdale,Scottsdale,-41.1495,147.5167,AUS,2468,Oceania
Narrabri,Narrabri,-30.3319,149.7874,AUS,7082,Oceania
Narrogin,Narrogin,-32.9329,117.1666,AUS,4238,Oceania
Townsville,Townsville,-19.25,146.77,AUS,138954,Oceania
Traralgon,Traralgon,-38.1996,146.53,AUS,18226,Oceania
Central Coast,Central Coast,-33.42,151.3,AUS,3026,Oceania
Broome,Broome,-17.9618,122.2308,AUS,13218,Oceania
Bunbury,Bunbury,-33.3443,115.6502,AUS,26998,Oceania
Wyndham,Wyndham,-15.374,128.3601,AUS,800,Oceania
Yamba,Yamba,-29.423,153.3533,AUS,1806,Oceania
Tumby Bay,Tumby Bay,-34.3829,136.0833,AUS,1791,Oceania
Forster-Tuncurry,Forster-Tuncurry,-32.1931,152.5266,AUS,17591,Oceania
Bundaberg,Bundaberg,-24.8791,152.3509,AUS,52472,Oceania
Yulara,Yulara,-25.2405,130.9889,AUS,930,Oceania
Richmond,Richmond,-33.5995,150.74,AUS,13880,Oceania
Richmond,Richmond,-20.7163,143.1333,AUS,296,Oceania
Rockhampton,Rockhampton,-23.3639,150.52,AUS,65850,Oceania
Roebourne,Roebourne,-20.7829,117.1333,AUS,19260,Oceania
Roma,Roma,-26.5594,148.7907,AUS,5496,Oceania
Cloncurry,Cloncurry,-20.7,140.5,AUS,1202,Oceania
Cobram,Cobram,-35.9196,145.65,AUS,4659,Oceania
Coffs Harbour,Coffs Harbour,-30.3071,153.1123,AUS,62978,Oceania
Colac,Colac,-38.3395,143.58,AUS,9089,Oceania
Alice Springs,Alice Springs,-23.701,133.88,AUS,27710,Oceania
Ararat,Ararat,-37.2795,142.91,AUS,6110,Oceania
Carnarvon,Carnarvon,-24.8998,113.6501,AUS,7392,Oceania
Ceduna,Ceduna,-32.0991,133.6623,AUS,1586,Oceania
Charleville,Charleville,-26.4,146.25,AUS,1900,Oceania
Charters Towers,Charters Towers,-20.0809,146.2587,AUS,9573,Oceania
Kalbarri,Kalbarri,-27.6662,114.1667,AUS,1537,Oceania
Kununurra,Kununurra,-15.7666,128.7333,AUS,5679,Oceania
Dalby,Dalby,-27.1939,151.2657,AUS,9847,Oceania
Lithgow,Lithgow,-33.4961,150.1528,AUS,11128,Oceania
Manjimup,Manjimup,-34.2333,116.15,AUS,4240,Oceania
Maitland,Maitland,-32.721,151.555,AUS,18625,Oceania
Mandurah,Mandurah,-32.5235,115.7471,AUS,73356,Oceania
Karratha,Karratha,-20.7304,116.87,AUS,16796,Oceania
Gawler,Gawler,-34.6074,138.7264,AUS,16362,Oceania
Geelong,Geelong,-38.1675,144.3956,AUS,160991,Oceania
Georgetown,Georgetown,-18.3,143.5333,AUS,818,Oceania
Geraldton,Geraldton,-28.7666,114.6,AUS,27258,Oceania
Maryborough,Maryborough,-37.0496,143.73,AUS,7046,Oceania
Maryborough,Maryborough,-25.5491,152.7209,AUS,20678,Oceania
McMinns Lagoon,McMinns Lagoon,-12.5329,131.05,AUS,5025,Oceania
Toowoomba,Toowoomba,-27.5645,151.9555,AUS,92800,Oceania
Onslow,Onslow,-21.6576,115.0963,AUS,573,Oceania
Orange,Orange,-33.28,149.1,AUS,39329,Oceania
Stawell,Stawell,-37.0596,142.76,AUS,6991,Oceania
Echuca,Echuca,-36.1296,144.75,AUS,19457,Oceania
Eidsvold,Eidsvold,-25.3662,151.1333,AUS,459,Oceania
Emerald,Emerald,-23.5122,148.1673,AUS,9398,Oceania
Tamworth,Tamworth,-31.1026,150.9171,AUS,38551,Oceania
Taree,Taree,-31.8976,152.4618,AUS,44182,Oceania
Ballarat,Ballarat,-37.5596,143.84,AUS,85109,Oceania
Ballina,Ballina,-28.8614,153.568,AUS,14242,Oceania
Barcaldine,Barcaldine,-23.5662,145.2834,AUS,1068,Oceania
Mount Barker,Mount Barker,-34.6328,117.6666,AUS,1781,Oceania
Mount Gambier,Mount Gambier,-37.8313,140.765,AUS,23209,Oceania
Mount Isa,Mount Isa,-20.7239,139.49,AUS,33200,Oceania
Mount Magnet,Mount Magnet,-28.0662,117.8167,AUS,424,Oceania
Kempsey,Kempsey,-31.0874,152.822,AUS,11840,Oceania
Queanbeyan,Queanbeyan,-35.3546,149.2113,AUS,32602,Oceania
Queenstown,Queenstown,-42.0829,145.55,AUS,2352,Oceania
Quilpie,Quilpie,-26.6166,144.25,AUS,560,Oceania
Ravensthorpe,Ravensthorpe,-33.5829,120.0333,AUS,1101,Oceania
Warrnambool,Warrnambool,-38.38,142.47,AUS,29928,Oceania
Warwick,Warwick,-28.2292,152.0203,AUS,12347,Oceania
Weipa,Weipa,-12.6666,141.8666,AUS,2830,Oceania
Ouyen,Ouyen,-35.0662,142.3167,AUS,1400,Oceania
Wollongong,Wollongong,-34.4154,150.89,AUS,260914,Oceania
Wonthaggi,Wonthaggi,-38.6095,145.59,AUS,5985,Oceania
Kiama,Kiama,-34.7096,150.84,AUS,10379,Oceania
Kimba,Kimba,-33.1496,136.4334,AUS,636,Oceania
Kingaroy,Kingaroy,-26.539,151.8406,AUS,8573,Oceania
Pine Creek,Pine Creek,-13.8162,131.8167,AUS,665,Oceania
Hobart,Hobart,-42.85,147.295,AUS,80870,Oceania
Darwin,Darwin,-12.4254,130.85,AUS,93080,Oceania
Gingin,Gingin,-31.3496,115.9,AUS,1446,Oceania
Meekatharra,Meekatharra,-26.6,118.4833,AUS,654,Oceania
Melbourne,Melbourne,-37.82,144.975,AUS,4170000,Oceania
Woomera,Woomera,-31.1496,136.8,AUS,450,Oceania
Moranbah,Moranbah,-22.0016,148.038,AUS,10000,Oceania
Port Augusta,Port Augusta,-32.49,137.77,AUS,13897,Oceania
Port Douglas,Port Douglas,-16.4846,145.4587,AUS,3000,Oceania
Gladstone,Gladstone,-23.8533,151.2467,AUS,30489,Oceania
Gold Coast,Gold Coast,-28.0815,153.4482,AUS,527660,Oceania
Horsham,Horsham,-36.7096,142.19,AUS,12830,Oceania
Hughenden,Hughenden,-20.85,144.2,AUS,421,Oceania
Northam,Northam,-31.6566,116.6534,AUS,5855,Oceania
Nowra,Nowra,-34.8828,150.6,AUS,94781,Oceania
Shepparton,Shepparton,-36.3746,145.3914,AUS,33550,Oceania
Yeppoon,Yeppoon,-23.1329,150.7567,AUS,10769,Oceania
Young,Young,-34.3096,148.29,AUS,7501,Oceania
Caloundra,Caloundra,-26.8,153.1333,AUS,38706,Oceania
Ingham,Ingham,-18.6496,146.1666,AUS,6127,Oceania
Innisfail,Innisfail,-17.5313,146.0387,AUS,10143,Oceania
Inverell,Inverell,-29.7668,151.1126,AUS,8561,Oceania
Kingston,Kingston,-42.9911,147.3084,AUS,14371,Oceania
Kingston South East,Kingston South East,-36.8328,139.8501,AUS,206,Oceania
Clare,Clare,-33.8329,138.6,AUS,3061,Oceania
Bowen,Bowen,-20.0013,148.2087,AUS,10983,Oceania
Melton,Melton,-37.6895,144.57,AUS,32368,Oceania
Meningie,Meningie,-35.6995,139.3333,AUS,1501,Oceania
Merimbula,Merimbula,-36.8996,149.9,AUS,6367,Oceania
Merredin,Merredin,-31.4828,118.2667,AUS,2668,Oceania
Mildura,Mildura,-34.185,142.1514,AUS,47867,Oceania
Thargomindah,Thargomindah,-28,143.8167,AUS,203,Oceania
Theodore,Theodore,-24.9495,150.0833,AUS,246,Oceania
Three Springs,Three Springs,-29.5333,115.75,AUS,190,Oceania
Oatlands,Oatlands,-42.2996,147.3666,AUS,1157,Oceania
Wagin,Wagin,-33.2996,117.35,AUS,1598,Oceania
Armidale,Armidale,-30.5123,151.6675,AUS,22673,Oceania
Atherton,Atherton,-17.2703,145.4694,AUS,6959,Oceania
Ayr,Ayr,-19.5702,147.3995,AUS,9078,Oceania
Bairnsdale,Bairnsdale,-37.8296,147.61,AUS,11005,Oceania
Camooweal,Camooweal,-19.9167,138.1167,AUS,187,Oceania
Canberra,Canberra,-35.283,149.129,AUS,327700,Oceania
Longreach,Longreach,-23.4496,144.25,AUS,2894,Oceania
Brisbane,Brisbane,-27.455,153.0351,AUS,1860000,Oceania
Devonport,Devonport,-41.1927,146.3311,AUS,19317,Oceania
Wallaroo,Wallaroo,-33.9329,137.6333,AUS,2779,Oceania
Wangaratta,Wangaratta,-36.36,146.3,AUS,14022,Oceania
Cowell,Cowell,-33.6829,136.9166,AUS,537,Oceania
Cowra,Cowra,-33.8296,148.68,AUS,6795,Oceania
Goondiwindi,Goondiwindi,-28.5548,150.3253,AUS,4251,Oceania
Goulburn,Goulburn,-34.7496,149.7102,AUS,20940,Oceania
Grafton,Grafton,-29.712,152.9377,AUS,9955,Oceania
Murray Bridge,Murray Bridge,-35.1296,139.26,AUS,18194,Oceania
Muswellbrook,Muswellbrook,-32.2696,150.89,AUS,11630,Oceania
Windorah,Windorah,-25.4332,142.6502,AUS,158,Oceania
Bedourie,Bedourie,-24.3496,139.4666,AUS,142,Oceania
Newman,Newman,-23.3666,119.7333,AUS,5138,Oceania
Birdsville,Birdsville,-25.8996,139.3666,AUS,283,Oceania
Kalgoorlie,Kalgoorlie,-30.7354,121.46,AUS,36852,Oceania
